"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",1.2,1.17521043796938,0.885608826081669,1.05497125831876,0.959090430143494,1.09019637425226,1.18867610333771,1.20394214363397,0.933579574091428,1.10599127578381,1.00008240903734,0.983036819582395,1.23681744536411,0.813614853245916,1.31840294622578,1.04960237977781,1.19649165717326,1.09922997518626,0.88847709647464,1.11811451397772,1.14286093579796,1.03587073655345,1.14600066329141,1.0741410624147,1.35715922121165,1.05974320083977,1.07741832749665,1.07111579462503,0.944183167376984,1.0563823139653,1.10848950396989,1.08033087700076,1.18780091694857,0.961245763283272,1.12207415625832,1.12139084088563,1.03139145778272,1.09280858063862,1.22252554025675,1.14704351240172,0.959837377023875,1.12087073046509,1.0560568086591,1.12572304978674,1.18441177493382,1.21966926523428,0.988251706580633,1.1067956668689,1.11792607110129,1.20404680066533,1.03285755960307,1.17567982477053,1.09132759809575,0.974516682614435,1.1880402280958,1.07058913175115,1.11727688420995,1.00880458727443,1.35230073025903,1.08042480880408,0.93372383753012,1.21446797249317,1.2878686870021,1.16174292375615,1.09848761510857,0.942823343147287,0.986122751267567,0.963216673350791,1.0176104559755,1.04971575825875,1.02858623182394,1.12493087680794,1.09728233820064,1.02493487180287,1.19124923023572,1.14187775237914,0.99545158139292,0.999097538565396,1.02153879547556,1.14796649417841,1.00727513010566,0.931092086688801,1.20817565333199,1.14136192201488,1.03579907455965,0.997814359323453,1.25078959866782,1.22544756861276,1.3826883135019,0.853773313084026,1.00488230483455,1.1533223772948,1.06060667299983,1.15476462540311,1.20777477991612,1.18673509344048,1.0878271972105,0.99933335621841,1.03727926828538,1.16066125487507,1.01360839896697
"",0,0,0,0,0,0,0,0.179702730516922,0,0,0,0,0,0,0,0,0.0491213402361818,0,0,0.0565276136546749,0,0,0,0,0,0,0,0,0,0,0,0,0.0674600845230016,0,0.1397040071839,0,0,0,0,0.0945192155930616,0,0,-0.0895828759229335,0,0,0,0.0163767224522675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267085562919142,0.0842035809473597,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964839781034838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393749326515411,0,0,0
"",0,0,0,0,0,0,0,0,0.0403967000466624,0,0,0.0361233763329701,0,0,0,0,0,0,0.0474924194117426,-0.061426182370025,0.00960818235687999,0,0,0,0,0.00480922718284189,0,0,0.166549336256258,0,0.0478832120964916,0,0,0,-0.0553771083531061,0,0,-0.0961134230931283,0,0,0,0,-0.0275957590959529,-0.00466811532302194,0,0,0,0.0351047786936522,0,0,0,-0.0789742467835316,0,0,-0.0501114398107911,0.0559062689926194,0,0,0,-0.00720313083865589,0.0767518332036456,-0.114216436185002,0,0,0,0,0,0.052381526436796,0,0,0,0,0,0,0,0,0,0.0538080031301503,0,0,0,0,0,0,0,0.0545812722313468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0.0341928528839142,0,0,0,0,0.0390187703240765,0.0337007584045446,0,0,0,0,0,0.063658265615456,-0.160187629976682,0,0,0,-0.017042981300995,0,0,0,0,0,0,0,-0.00791339691389592,-0.197988243103313,0,-0.0547631809127652,0,0,0,0.0327753118944309,0,0.00573903700024243,-0.00701421160953069,0,0,0,0,0,0,0,0,0,0.0498327998931675,0,0,0,0.00381003510682193,-0.0332376098638096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270946901769938,0,0,0,0,0,0.090039738831367,0,0,0,0,0,0.0343436327919111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804179316981858,0,0
"",0,0.0394258312617936,0,0.0318887777759983,0,0,0,0,0,0,0,0.0942856870254272,0.0290391148652819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241644216717119,0,0,0,0.0236409843234896,0,0,0,0,0.0466155772693793,0,0,0,-0.0908644583998563,0,0,-0.0883412555453391,0,0,0,0.0509892657400405,0,0,0,0,0,0.0796556262107885,0,0,0.0382757203745733,0,0,0,0,0,0,0,0,-0.0297320248399427,0.05239083438356,0,0,0.103210204971711,0,0,0,0,0,0,0,0.00872322886057108,0,0,0,0,0,0,0,0,0,0.0641742669606714,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0.0763675783615015,0,0,0,0,0,0,0,0,0,0.17762372497372,0,0,0.0169041627171234,0,0,0,0,0,0,0,0.00310976022713104,-0.0899027140096971,0.106588945183636,0,0,0,0,0,0,0,-0.0901672847188446,0,0,0,0,0,0.127602486017846,0,0.00870856479931381,0,0,0,0,0,0,0,0.0424742957964828,0,-0.0627317508083206,0.148446937110875,0.192954467499556,0,0,0,0,0,0.0215038420883782,0,0,0,-0.0826364391297726,0.0735939634273824,0.0415017495103347,0,0,0,0,0,0,-0.117082192310554,0.0118021579358671,0,0,0,0,0,0,0,0,0.0902113675486905,0,0,-0.038048244298583,0,0,0.0596276913780585,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0.0935567614921529,0,0,0,0,0,0.0253815388063017,0,0.0150871912099313,0.0367170842601397,0,0,0,0.0334845005427258,0,0,0,0,0,0,0.0635732172901865,0.044984108275509,0.0643356582309856,0,0,0,0.0581853287835505,0,0,0,0.0265583408294377,0.00900251490910998,0,0,0,-0.0588662809215133,0,0.0653769198701736,0,0,0,0,0,0,0,0,0,0.0426068329546012,0,0,0,0,0,0,-0.0198337898179892,0,0,0,0,0.0406711637332859,0.123864880544475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307980363858925,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0.0922733011010973,0,0.0434480482490129,0,0.306342860214893,0,0,0,0.00230597339825765,0,0.00323405455249927,0,0,0,0,0.0264633693879657,0,-0.069817924261126,0.19135243283442,0,0,0.042492067109051,0,0,0,0,0,0,0,0,0,0.0119742774335173,0,0,0,0,0,0.0433374665971282,0.046296517376721,0,0,0,0,0,0.113473743854008,0,0,0,0,0.0564226513933497,0,0,0,0,0.154880341424209,0.0222903299279266,0.0014963511408279,0,0,0,0,0,0,0,0.00701463663372151,0.0195792676169002,0,0,0,0,0.10146796119078,0.0685912330132979,0,0,0,0,0,0,0,0,0,0,0.0234034974243566,0,0,0,0,0,0,0
"",2.3,2.16792600533706,2.24224602401809,2.20104212381036,2.19186603415776,2.26900368218789,2.24606313142743,2.14011495084002,2.07283448957097,2.17547460455331,2.06583515109964,2.20586174759582,2.25911058594799,2.31541296611909,2.09873271194368,2.12258372330214,2.15417547022186,2.30329722123382,2.3238230516733,2.28322507283959,2.26494674258646,2.19298739673642,2.23514070262563,2.25784788025272,2.1171190917786,2.25808158693583,2.02511658976614,2.1058203812624,2.16665438354773,2.34199595057723,2.30012685709335,2.21495566122378,2.10715262818363,2.27881416826017,2.07466242290628,2.08379697348769,2.14404199773032,2.2896021210885,2.13569154791687,2.17012712590362,2.29847897482435,2.27068595695458,2.35616467801106,2.23007335181185,2.0524119270722,2.03974682952421,2.17719854928489,2.03008138926942,2.11772404469455,2.21647136523125,2.19433357677323,2.13403533018427,2.18710472984602,2.12381963726679,2.08499799270234,2.09829245677986,2.35914542886043,2.19761403734265,2.15958525473294,2.20169377598728,2.1110490249973,2.25274975687659,2.35306653024656,2.21767049322076,2.10683339642598,2.31575246954901,2.22785904938368,2.11872255686303,2.21792457375848,2.32060508609417,2.15976095512736,2.11685757921333,2.16883462439699,2.42475468552262,2.1751230948042,2.13205244290266,2.23936152657519,2.20583652541732,2.14683854700412,2.35141635386373,2.23965081469913,2.19495089486362,2.16461823014868,2.12328578799299,2.0013284430573,2.27048404419808,2.25438234661589,2.34701136396731,2.09920808471283,2.44833421652818,2.1398127003573,2.23786277274875,2.1649677719032,2.1435482809441,2.13762700962384,2.17120532991024,2.2440604868257,2.24991750391631,2.20723008972496,2.1705172501314,2.28807155871617
"",0,0,0,0,0,0,-0.000598324771394942,0,0,0,0,0.00946294377745646,0,0,0,0,0,0,0,0,0,0,0,0.0521180266286666,0,0,0,0,0,0,0,0,0.0569019824633962,0,-0.0139142792074454,0,0.0860838220098908,0,0,0,0,0,-0.0816894438741763,0,0.0202777151608744,0,0,0,0,0,0,0.0464269418622835,0,0,0,0,0,0,0,0,0,0.0860097921525869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602969582537485,0,0,0,0,0,0.0302534472306216,0.00992606960073818,0,0,0,0,0,0,0,0,0,0.0246874340595255,0,0,0,0,0,0.0147474724379759,0,0
"",0,0,0,0.0437059071188311,0,0,-0.0103760954173977,0,0,0,0,0,0,0,0.0550054239465165,0,0,0,0,0.0733009839568321,0,0,0,0,0,0,0,0.0409428871842869,0.0136646498213275,0.0714603714515876,0,0,0.00162262225665293,0,-0.103249971098444,-0.0893806582687115,0,0,0,0,0,0,-0.0134528624850097,-0.0590418258774043,0,0.0361432790535006,0,0,0,0,0,0.033143317894079,0.028177846509287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921651963890612,0,0.0392140283299075,0.0747109546947788,0,0,0,0,0,0,0.0626248102398777,0,0,0,0.00188979894316112,0,-0.0782175100495931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,-0.0296378569611544,0,0,0,0.0312150704916762,0,0.10383189880449,0,0,0,0,0,0.148765279089763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858476125961424,0,0.0478827200006211,0.0710952133307332,0,0.045144264700578,0,0.133574668972043,0,0,0,0,0,-0.00876332326858306,0,0,0,0,0,0,0.0707263486381309,-0.0466268145961142,0,0,0,0,0,0,0,0,0,0,0,0,0.0441476839764994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0.00708952442789305,0,0.0376179542301433,0,0,0.0197380219863007,-0.0314638745511149,0,0,0,0,0,0,0,-0.0485065667343914,0,0,-0.0101624678588891,0,0,0,0,0,0,0.00977163208642298,0,0,0.0319923471625755,0,0,0,0,0.0314195232496549,0,0,0,0,0,0,0,0,0.0726614707192057,0,0,0,0,-0.0587483580354998,0,0,0,0.0886122939082684,0,0,0.00635377839077728,0,0.00901901715571477,0,0,0,0.0381655504723611,0,0.106589929692853,0.0154633407814076,0,0,0,0,0,0,0.0135334988280147,0,0.000706171224292148,0.0151503163285481,0,0,0,0,0.18188283349272,0,0,0,0.0796540616385908,0,0,0,0,0,0,-0.053840008670953,0.0307661287009517,0.0536726885448842,0,0,0,0,0,0,0,0,0
"",0,0,0.00625959044649921,0,0.0938939592977315,0,0,0,0,0.0411127754653993,0,0,0,0,0.00106817875571821,-0.0841388858568573,0,0,0,0.082048485639509,0,0,0,0,0,0,0.0740672539424266,0,0,0,0,0,0,0,0.0328834407365434,0.181642042998814,0,0,0,0.0463542118645974,0,0,0,0,0,0,0,0,0,0,0,0.0295992559758787,0,0,0,0,0.0554348291960027,0,0,0,0,0,0.0158235612708215,0,0,0,0,0,0,-0.0166588977865389,0.148526249871269,0,0,0,0.0318739130606721,0,0.00556268696356358,0,0,0,0,0,-0.0702532996987995,0,0,0,0,0,0,0,0.032509750521726,0,0.00154401386334753,0,0,0,0,0,0.0101705504755071,0,0.0283386872202295
"",0,0,0,0,0,0,-0.105738784479997,0,0,0.0693457970079748,0.0647781967591132,0,0,0,0,0,0,0,0,0.0631852261423887,0,0.114952177074078,0,0.0382666608076274,0,0,0,0,0,0,0.0491418237570928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663328945806974,0,0,0,0,0.134701329714479,0,0,0,0,0,0.187142475452903,0,0,0,0,0,0,0.0482070792794629,0,0,0,0,0,0,0.0020493619928734,0,0,0,0,0,0,0.0793222923640619,0,0,0,0,0.0067522915181746,0,0,0,0.0808028404135351,0,0.0214202418744667
"",0,0.0467039839771797,0.0265146295640653,0.103435743426828,0,0,0.128257123618732,0,0.00109837294436243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967742898766619,0,0,0,0,0,0.0438293527030547,0.0395961964695245,0,0,0,0,0,0,0.0209317155338135,0.142883672584064,0,0,0,0,0.0380910938992607,-0.0106633389132743,0,0,0,0,0,0,0,0,0,0,0.0600253802137797,0,0,0,0.107063834599629,0,0,0,0.0525914397591257,0,0.143850744874212,0,-0.108823078759926,0,0,0,0,0,0,0.0486671109174157,0,0,0,0,0,0.0357976613174655,0,0,0,0,0,0,0,0,0,0,0,0.118598824205168,0,0,0,0,0,0,0,0,-0.0992195426651648
"",0.5,0.263382821322983,0.332387525489575,0.360884497340857,0.408370887470702,0.485937890628697,0.555239361024658,0.366580954807817,0.325536553530925,0.491419213465723,0.343806594120153,0.263707378637543,0.45927624757067,0.590589150343859,0.35413626402725,0.269717200321479,0.347168495701588,0.374326332659793,0.260825407999797,0.362899373969602,0.351552504556797,0.419149793603228,0.373831492224118,0.355114915550213,0.364747521046103,0.349772936229,0.454230199013506,0.613194233862423,0.284441060926144,0.449970820906412,0.354869993070437,0.448044606792542,0.315013882757571,0.450515322719798,0.5949139523704,0.503453104697169,0.488245687059537,0.407522205404823,0.27172897427013,0.571630641294423,0.437595799486389,0.277670525603051,0.371592828653533,0.570312008704138,0.396261269739889,0.376314253674782,0.4026387884861,0.4493773587342,0.35518092643577,0.336789941723716,0.376460475401247,0.493069432686384,0.35024762019393,0.430080739972995,0.469630299857673,0.389925912946287,0.589809548733767,0.259685441376034,0.344279940740212,0.415589337784284,0.547742501266511,0.450367269721723,0.336909731806722,0.380124521266506,0.612914747558001,0.379503753974361,0.726420279721787,0.450082204919447,0.166788135259421,0.317481778340813,0.237887939500235,0.470389941750806,0.423188346686845,0.260507549292136,0.312455378026137,0.514735222044355,0.286866169502791,0.369994603034515,0.410944250694846,0.143814422562509,0.421553578318999,0.305632210005792,0.546995581946185,0.440350527563611,0.409103888175072,0.469124784730116,0.569179493212885,0.264755919071716,0.512768471639387,0.275347754089828,0.283034093056277,0.25592122658677,0.302250150280909,0.419835396284675,0.303308043101956,0.347098843851965,0.50950745945555,0.414119164163144,0.446670597059074,0.389964335349025,0.502274692475173
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784530428323826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230921389860328,0.0794367400045455,-0.0041366900009834,0,0,0,0,0,0,-0.0887303995814653,0.163054582282606,0.0323670319097975,0,-0.0129377858518787,0,-0.0545263185707769,0,-0.13721517101394,0,0,0,0,0,0,-0.00188722352866554,0,0,0,-0.107633978182265,0,0,0.0129813555938529,0,0,0,0,0,0,0,0,0,0,0.0685604507036614,0.00803039053521337,0,0,0,0,0,0,0,0,0,0,0,0,0.047842792589151,0,0,0.0066112035323481,0,0,0,0,0,0,0
"",0,0.00364126387895626,0,0,0,0,0.132856891623984,0.0232433220721041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128787275465011,0,0,0,0,0,0,0,0,-0.020790700960172,0,0,0.050558719040092,0.133310472100055,0,0.124804712612465,0,0,0,0,0,0.10191186520772,0,0,0,0,0,0,0,0,0,0,0,0,0.103134472746034,0,0,0,0,0,0,0.0818128822307569,-0.0128508024768795,0,0,0,0.0600020590652548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249237855255843,0,0.0134334153917704,0,0.0186898249049564,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,-0.115312952167063,0,0,0,0,0,0,0,-0.0273656568397748,0,0,0,0.0828135148572785,0,0,0,0,0,0,0,0,0,0,0,-0.00613188963140233,0,0,0,0,0,0,0,0,0,0.045645758199255,0,-0.0631098819804506,0.0660185339206083,0,0,0,0,0.0365776131884059,0.0603423079787901,0,0,0,0.0804768164162838,0,-0.00272979989445948,0,-0.148616227255975,0,0,0,0,0.0129920645546695,0,0.0322722315056325,0.115812236201529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983164248249857,0,0,0,0,0,0,0,0,0,0.0433034880663241,0,0,0,0,0,0,0
